,Acid mine drainage 3300038494,Lab enriched acid 3300038413,Acid mine drainage 3300008567,Acid mine drainage 3300030091,Hydrotherm Fe rich 3300023310,Metatransc of lab 3300046014,Metatransc of lab 3300055056,Freshwater sediment microbial 3300010391,Freshwater sediment microbial 3300031898,Freshwater microbial communitie 3300024300,Metatransc of lab 3300055061,Hydrotherm Fe rich 3300023368,Acid mine drainage 3300038487,Freshwater sediment microbial 3300031593,Acid mine drainage 3300030082,Freshwater sediment microbial 3300031604,Freshwater sediment microbial 3300021518,Acid mine drainage 3300030398,Acid mine drainage 3300030242,Hydrotherm Fe rich 3300023439,Freshwater microbial communitie 3300024333,Lab enriched sediment 3300039027,Acid mine drainage 3300039205,Freshwater microbial communitie 3300043827,Lab enriched acid 3300038471,Acid mine drainage 3300030335,Freshwater microbial communitie 3300028737,Lab enriched acid 3300038411,Freshwater sediment microbial 3300031877,Acid mine drainage 3300038731,Acid mine drainage 3300038979,Hydrotherm Fe rich 3300023548,Metatransc of freshwater 3300061576,Acid mine drainage 3300038486,Freshwater sediment microbial 3300031587,Acid Mine Drainage 3300005360,Acid mine drainage 3300008723,Acid mine drainage 3300038493,Freshwater sediment microbial 3300036045,Metatransc of lab 3300046013,Acid mine drainage 3300038729,Acid mine drainage 3300030413,Lab enriched acid 3300038412,Freshwater sediment microbial 3300031806,Metatransc of lab 3300055057,Hydrotherm Fe rich 3300023440,Lab enriched sediment 3300039028,Acid mine drainage 3300008566,Freshwater microbial communitie 3300024341,Freshwater sediment microbial 3300021517,Metatransc of lab 3300055062,Hydrotherm Fe rich 3300023442,Freshwater sediment microbial 3300036046,Hydrotherm Fe rich 3300023313,Acid mine drainage 3300039211,Acid mine drainage 3300008721,Pink biofilm microbial 3300003104,Acid mine drainage 3300038681,Acid mine drainage 3300030228,Metatransc of lab 3300055069,Acid Mine Drainage 2010484004,Hydrotherm Fe rich 3300023307,Freshwater sediment microbial 3300031876,Freshwater microbial communitie 3300023177,Biofilm microbial communitie 3300021476,Acid Mine Drainage 3300003083,Hydrotherm Fe rich 3300023444
"M00551 | Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol",Incomplete,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Complete,Incomplete,Complete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Incomplete,Incomplete
"M00552 | D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P",Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Complete,Incomplete,Complete,Incomplete,Complete,Incomplete,1 block missing,Complete,Incomplete,Incomplete,Complete,Complete,1 block missing,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Complete,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Complete,1 block missing,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,1 block missing
"M00554 | Nucleotide sugar biosynthesis, galactose => UDP-galactose",1 block missing,Complete,1 block missing,1 block missing,Complete,Incomplete,1 block missing,Complete,Complete,Complete,1 block missing,Complete,1 block missing,Complete,1 block missing,Complete,Complete,1 block missing,Complete,Complete,Complete,1 block missing,1 block missing,Complete,Complete,1 block missing,Complete,Complete,Complete,1 block missing,1 block missing,Complete,Complete,1 block missing,Complete,1 block missing,1 block missing,1 block missing,Complete,Complete,1 block missing,1 block missing,Complete,Complete,Complete,Complete,Complete,1 block missing,Complete,Complete,1 block missing,Complete,Complete,Complete,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,Incomplete,1 block missing,Complete,Complete,Complete,1 block missing,Complete
"M00555 | Betaine biosynthesis, choline => betaine",Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing
"M00563 | Methanogenesis, methylamine/dimethylamine/trimethylamine => methane",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00564 | Helicobacter pylori pathogenicity signature, cagA pathogenicity island",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00565 | Trehalose biosynthesis, D-glucose 1P => trehalose",1 block missing,Complete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Complete,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,Complete,1 block missing,1 block missing,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,Complete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,1 block missing,Incomplete,1 block missing
"M00567 | Methanogenesis, CO2 => methane",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00568 | Catechol ortho-cleavage, catechol => 3-oxoadipate",Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Complete,Incomplete,Complete,Incomplete,1 block missing,Incomplete,1 block missing,Complete,Incomplete,Incomplete,1 block missing,Complete,Complete,Incomplete,Complete,Complete,Incomplete,1 block missing,Complete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Complete,Incomplete,Complete
"M00569 | Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA",Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,1 block missing
"M00570 | Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Complete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,1 block missing,1 block missing,1 block missing,Incomplete,Incomplete,Complete,Incomplete,1 block missing,Complete,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing
"M00572 | Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00573 | Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,1 block missing,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Complete,Incomplete,Incomplete
"M00574 | Pertussis pathogenicity signature, pertussis toxin",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00575 | Pertussis pathogenicity signature, T1SS",Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete
"M00576 | ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00577 | Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",Incomplete,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Complete,1 block missing,1 block missing,Incomplete,Complete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,Incomplete,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Complete,1 block missing,1 block missing,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Complete,1 block missing,Incomplete,1 block missing
"M00579 | Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",Incomplete,Complete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Complete,Incomplete,Complete,Incomplete,1 block missing,Complete,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Complete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Complete,Complete,Complete,Incomplete,Complete
"M00580 | Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Incomplete,1 block missing,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Complete,Incomplete,Complete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Complete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Complete,1 block missing,Complete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Complete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,1 block missing,Incomplete,Complete
"M00595 | Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing
"M00596 | Dissimilatory sulfate reduction, sulfate => H2S",Incomplete,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Complete,Incomplete,Complete,Incomplete,Complete,Complete,Incomplete,Incomplete,Complete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Complete,Complete,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Complete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,Incomplete,Incomplete,Complete,1 block missing,1 block missing,Complete,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Complete
M00597 | Anoxygenic photosystem II,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Complete,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete
M00598 | Anoxygenic photosystem I,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete
"M00608 | 2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Complete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Complete
"M00609 | Cysteine biosynthesis, methionine => cysteine",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing
M00611 | Oxygenic_photosynthesis_in_plants_and_cyanobacteria,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
M00612 | Anoxygenic_photosynthesis_in_purple_bacteria,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete
M00613 | Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete
M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
M00615 | Nitrate_assimilation,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete
