Module,Acid mine drainage 3300038494,Lab enriched acid 3300038413,Acid mine drainage 3300008567,Acid mine drainage 3300030091,Hydrotherm Fe rich 3300023310,Metatransc of lab 3300046014,Metatransc of lab 3300055056,Freshwater sediment microbial 3300010391,Freshwater sediment microbial 3300031898,Freshwater microbial communitie 3300024300,Metatransc of lab 3300055061,Hydrotherm Fe rich 3300023368,Acid mine drainage 3300038487,Freshwater sediment microbial 3300031593,Acid mine drainage 3300030082,Freshwater sediment microbial 3300031604,Freshwater sediment microbial 3300021518,Acid mine drainage 3300030398,Acid mine drainage 3300030242,Hydrotherm Fe rich 3300023439,Freshwater microbial communitie 3300024333,Lab enriched sediment 3300039027,Acid mine drainage 3300039205,Freshwater microbial communitie 3300043827,Lab enriched acid 3300038471,Acid mine drainage 3300030335,Freshwater microbial communitie 3300028737,Lab enriched acid 3300038411,Freshwater sediment microbial 3300031877,Acid mine drainage 3300038731,Acid mine drainage 3300038979,Hydrotherm Fe rich 3300023548,Metatransc of freshwater 3300061576,Acid mine drainage 3300038486,Freshwater sediment microbial 3300031587,Acid Mine Drainage 3300005360,Acid mine drainage 3300008723,Acid mine drainage 3300038493,Freshwater sediment microbial 3300036045,Metatransc of lab 3300046013,Acid mine drainage 3300038729,Acid mine drainage 3300030413,Lab enriched acid 3300038412,Freshwater sediment microbial 3300031806,Metatransc of lab 3300055057,Hydrotherm Fe rich 3300023440,Lab enriched sediment 3300039028,Acid mine drainage 3300008566,Freshwater microbial communitie 3300024341,Freshwater sediment microbial 3300021517,Metatransc of lab 3300055062,Hydrotherm Fe rich 3300023442,Freshwater sediment microbial 3300036046,Hydrotherm Fe rich 3300023313,Acid mine drainage 3300039211,Acid mine drainage 3300008721,Pink biofilm microbial 3300003104,Acid mine drainage 3300038681,Acid mine drainage 3300030228,Metatransc of lab 3300055069,Acid Mine Drainage 2010484004,Hydrotherm Fe rich 3300023307,Freshwater sediment microbial 3300031876,Freshwater microbial communitie 3300023177,Biofilm microbial communitie 3300021476,Acid Mine Drainage 3300003083,Hydrotherm Fe rich 3300023444
"M00608 | 2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00541 | Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA",0,1,0,0,0,0,0,2,2,2,0,2,0,2,0,2,0,0,0,0,2,0,0,0,1,0,2,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
"M00527 | Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",0,1,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,0,0,2,1,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,2,0,0,1,2,1,2,2,2,0,0,0,0,0,1,0,0,1,1,1,0,1
M00618 | Acetogen,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0,1,1,0,0,1,2,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2
"M00620 | Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate",0,2,0,0,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,0,0,0,1,0,1,1,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2
M00931 | Menaquinone_biosynthesis_modified_futalosine_pathway,0,1,0,0,1,0,0,1,2,1,0,1,0,1,0,1,1,0,0,2,2,0,0,1,1,0,1,1,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,1,2,1,0,2
"M00016 | Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine",0,1,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,0,0,2,1,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,2,0,0,1,2,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1
"M00698 | Multidrug resistance, efflux pump BpeEF-OprC",0,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,1
"M00117 | Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone",0,2,0,0,1,0,0,2,0,2,0,2,0,0,0,0,2,0,0,1,2,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2
"M00551 | Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol",0,2,0,0,2,0,0,2,0,2,0,1,0,0,0,0,2,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0
M00597 | Anoxygenic photosystem II,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
M00151 | Cytochrome bc1 complex respiratory unit,0,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"M00570 | Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",0,1,0,0,0,0,0,2,1,2,0,2,0,0,0,0,2,0,0,1,1,1,0,0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1
"M00638 | Salicylate degradation, salicylate => gentisate",0,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,1
M00076 | Dermatan sulfate degradation,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1
"M00422 | Acetyl-CoA pathway, CO2 => acetyl-CoA",0,0,0,0,1,0,0,1,2,2,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
M00079 | Keratan sulfate degradation,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,1,2,0,0,0,1,0,0,1,1,0,1,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1
M00939 | Pyrimidine_degradation,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"M00622 | Nicotinate degradation, nicotinate => fumarate",0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"M00018 | Threonine biosynthesis, aspartate => homoserine => threonine",0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1
"M00307 | Pyruvate oxidation, pyruvate => acetyl-CoA",0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2,2,1,0,1
M00947 | D-Arginine_racemization,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,1,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1
"M00861 | beta-Oxidation, peroxisome, VLCFA",0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1,2,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"M00121 | Heme biosynthesis, plants and bacteria, glutamate => heme",0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1
"M00166 | Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P",0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,2
"M00540 | Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA",0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,1,2,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",0,1,0,0,0,0,0,2,1,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1
"M00641 | Multidrug resistance, efflux pump MexEF-OprN",0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1
M00047 | Creatine pathway,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0
M00004 | Pentose phosphate pathway (Pentose phosphate cycle),0,1,0,0,0,0,0,2,1,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1
"M00003 | Gluconeogenesis, oxaloacetate => fructose-6P",0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00525 | Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine",0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,2
"M00623 | Phthalate degradation, phthalate => protocatechuate",0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"M00569 | Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA",0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1
"M00168 | CAM (Crassulacean acid metabolism), dark",0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,2,1,2,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0
M00100 | Sphingosine degradation,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,2,1,0,1
"M00633 | Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P",0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0
"M00144 | NADH:quinone oxidoreductase, prokaryotes",0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1
"M00367 | C10-C20 isoprenoid biosynthesis, non-plant eukaryotes",0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1
"M00526 | Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine",0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"M00095 | C5 isoprenoid biosynthesis, mevalonate pathway",0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1
M00910 | Phenylalanine_biosynthesis,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,2,0,0,0,2,1,0,1
"M00167 | Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"M00879 | Arginine succinyltransferase pathway, arginine => glutamate",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
M00376 | 3-Hydroxypropionate bi-cycle,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0
M00925 | Cobalamin_biosynthesis_aerobicc-diamide,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"M00061 | D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"M00631 | D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P",0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"M00170 | C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0
M00613 | Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"M00046 | Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"M00609 | Cysteine biosynthesis, methionine => cysteine",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"M00550 | Ascorbate degradation, ascorbate => D-xylulose-5P",0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"M00842 | Tetrahydrobiopterin biosynthesis, GTP => BH4",1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
M00066 | Lactosylceramide biosynthesis,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
M00161 | Photosystem II,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M00115 | NAD biosynthesis, aspartate => NAD",1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1
"M00142 | NADH:ubiquinone oxidoreductase, mitochondria",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
"M00573 | Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
"M00548 | Benzene degradation, benzene => catechol",0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"M00624 | Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate",0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
M00950 | Biotin_biosynthesis_BioU_pathway,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"M00097 | beta-Carotene biosynthesis, GGAP => beta-carotene",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"M00005 | PRPP biosynthesis, ribose 5P => PRPP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
M00081 | Pectin degradation,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
M00911 | Riboflavin_biosynthesis_fungi,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
M00933 | Plastoquinone_biosynthesis,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"M00555 | Betaine biosynthesis, choline => betaine",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M00163 | Photosystem I,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M00051 | Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"M00545 | Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"M00136 | GABA biosynthesis, prokaryotes, putrescine => GABA",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"M00538 | Toluene degradation, toluene => benzoate",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
M00598 | Anoxygenic photosystem I,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
M00112 | Tocopherol/tocotorienol biosynthesis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M00145 | NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M00162 | Cytochrome b6f complex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M00416 | Cytochrome aa3-600 menaquinol oxidase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
