Module,AM.P1.D,AM.P1.R,AM.P2.D,AM.P2.R,TIA.P1.D,TIA.P1.R,TIA.P2.D,TIA.P2.R,TI.P1.D,TI.P1.R,TI.P2.D,TI.P2.R,TI.P3.D,TI.P3.R,TI.P4.D,TI.P4.R,VI.P1.D,VI.P1.R,VI.P2.D,VI.P2.R,Acid mine drainage 3300038494,Lab enriched acid 3300038413,Acid mine drainage 3300008567,Acid mine drainage 3300030091,Hydrotherm Fe rich 3300023310,Metatransc of lab 3300046014,Metatransc of lab 3300055056,Freshwater sediment microbial 3300010391,Freshwater sediment microbial 3300031898,Freshwater microbial communitie 3300024300,Metatransc of lab 3300055061,Hydrotherm Fe rich 3300023368,Acid mine drainage 3300038487,Freshwater sediment microbial 3300031593,Acid mine drainage 3300030082,Freshwater sediment microbial 3300031604,Freshwater sediment microbial 3300021518,Acid mine drainage 3300030398,Acid mine drainage 3300030242,Hydrotherm Fe rich 3300023439,Freshwater microbial communitie 3300024333,Lab enriched sediment 3300039027,Acid mine drainage 3300039205,Freshwater microbial communitie 3300043827,Lab enriched acid 3300038471,Acid mine drainage 3300030335,Freshwater microbial communitie 3300028737,Lab enriched acid 3300038411,Freshwater sediment microbial 3300031877,Acid mine drainage 3300038731,Acid mine drainage 3300038979,Hydrotherm Fe rich 3300023548,Metatransc of freshwater 3300061576,Acid mine drainage 3300038486,Freshwater sediment microbial 3300031587,Acid Mine Drainage 3300005360,Acid mine drainage 3300008723,Acid mine drainage 3300038493,Freshwater sediment microbial 3300036045,Metatransc of lab 3300046013,Acid mine drainage 3300038729,Acid mine drainage 3300030413,Lab enriched acid 3300038412,Freshwater sediment microbial 3300031806,Metatransc of lab 3300055057,Hydrotherm Fe rich 3300023440,Lab enriched sediment 3300039028,Acid mine drainage 3300008566,Freshwater microbial communitie 3300024341,Freshwater sediment microbial 3300021517,Metatransc of lab 3300055062,Hydrotherm Fe rich 3300023442,Freshwater sediment microbial 3300036046,Hydrotherm Fe rich 3300023313,Acid mine drainage 3300039211,Acid mine drainage 3300008721,Pink biofilm microbial 3300003104,Acid mine drainage 3300038681,Acid mine drainage 3300030228,Metatransc of lab 3300055069,Acid Mine Drainage 2010484004,Hydrotherm Fe rich 3300023307,Freshwater sediment microbial 3300031876,Freshwater microbial communitie 3300023177,Biofilm microbial communitie 3300021476,Acid Mine Drainage 3300003083,Hydrotherm Fe rich 3300023444
M00066 | Lactosylceramide biosynthesis,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"M00868 | Heme biosynthesis, animals and fungi, glycine => heme",0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,1,2,0,2,0,0,0,0,2,0,0,2,2,2,0,2,2,0,2,2,0,0,0,2,2,0,0,0,0,0,2,2,0,0,2,0,0,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
"M00168 | CAM (Crassulacean acid metabolism), dark",2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,2,1,2,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0
"M00172 | C4-dicarboxylic acid cycle, NADP - malic enzyme type",1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,2,2,1,1,2,1,0,0,0,1,1,0,1,0,1,1,1,0,1
M00417 | Cytochrome o ubiquinol oxidase,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,2,0,2,0,2,0,1,0,0,0,0,2,0,0,2,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0
"M00552 | D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,2,0,2,0,1,2,0,0,2,2,1,0,2,2,0,2,2,2,0,0,1,2,0,2,0,0,0,2,1,0,0,2,1,0,2,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,1
"M00020 | Serine biosynthesis, glycerate-3P => serine",2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
"M00308 | Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0,1,0,2,0,2,1,0,2,2,1,0,0,0,0,0,1,1,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,0,2,1,1,0,0,0,0,1,0,0,0,2,2,2,0,2
"M00596 | Dissimilatory sulfate reduction, sulfate => H2S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,2,0,2,0,2,2,0,0,2,2,0,0,0,2,0,2,2,2,0,0,2,0,0,2,0,0,0,2,2,0,0,2,2,0,2,0,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00577 | Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",2,1,0,1,0,0,1,0,2,1,1,2,2,1,2,2,1,1,0,0,0,1,0,1,1,0,0,2,1,1,0,2,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,2,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,1
M00151 | Cytochrome bc1 complex respiratory unit,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"M00002 | Glycolysis, core module involving three-carbon compounds",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
"M00121 | Heme biosynthesis, plants and bacteria, glutamate => heme",2,2,0,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1
"M00116 | Menaquinone biosynthesis, chorismate => menaquinol",1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,2,1,2,0,2,0,0,0,0,2,0,0,2,2,0,0,2,2,0,2,2,1,0,0,2,1,0,1,0,0,0,2,1,0,0,2,0,0,2,0,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
M00029 | Urea cycle,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,2,0,0,1,2,0,0,1,0,0,2,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,1,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,0,2
M00914 | Coenzyme_A_biosynthesis_archaea,1,0,0,0,1,0,1,1,0,2,1,1,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00144 | NADH:quinone oxidoreductase, prokaryotes",2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,1,2,1,2,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1
"M00346 | Formaldehyde assimilation, serine pathway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,2,0,2,0,0,0,1,2,0,0,2,2,0,0,2,2,0,2,2,1,0,0,2,1,0,0,0,0,0,2,1,0,0,2,1,0,2,1,0,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
M00597 | Anoxygenic photosystem II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"M00051 | Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"M00638 | Salicylate degradation, salicylate => gentisate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00878 | Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA",1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,0,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
M00077 | Chondroitin sulfate degradation,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,1,0,0,0,2,0,2,2,0,0,0,2,0,0,0,2,0,2,2,2,0,0,1,0,0,2,0,0,0,2,0,0,0,2,2,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00528 | Nitrification, ammonia => nitrite",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,2,0,2,1,2,0,0,0,0,0,0,0,2,2,1,0,1,2,0,2,2,0,0,0,1,2,0,0,0,0,0,2,1,0,0,2,0,1,2,1,0,2,0,0,2,2,2,0,0,0,0,0,2,0,1,0,2,1,0,2
"M00036 | Leucine degradation, leucine => acetoacetate + acetyl-CoA",1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,1,1,0,2,0,2,0,1,1,0,0,1,2,0,0,1,1,0,1,2,1,0,0,2,1,0,1,0,0,0,2,0,0,0,1,2,0,2,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,2,0,2
"M00530 | Dissimilatory nitrate reduction, nitrate => ammonia",2,2,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,2,2,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00804 | Complete nitrification, comammox, ammonia => nitrite => nitrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,2,0,2,1,2,0,0,0,0,0,0,0,2,2,1,0,0,2,0,2,2,0,0,0,1,2,0,0,0,0,0,2,1,0,0,2,0,1,2,1,0,2,0,0,2,2,2,0,0,0,0,0,2,0,1,0,2,1,0,2
"M00422 | Acetyl-CoA pathway, CO2 => acetyl-CoA",2,1,1,1,0,1,1,0,0,0,2,2,1,1,0,0,1,1,1,2,0,0,0,0,1,0,0,1,2,2,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
"M00060 | KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type",1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,2,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,2,1,0,0,1,1,0,2,1,0,1,2,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,0,2
"M00026 | Histidine biosynthesis, PRPP => histidine",2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"M00620 | Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate",0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,2,0,0,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,0,0,0,1,0,1,1,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2
"M00529 | Denitrification, nitrate => nitrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,2,0,2,0,0,0,0,2,0,0,2,2,1,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
"M00167 | Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"M00526 | Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine",1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"M00124 | Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P",1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,2,1,0,2,0,0,0,0,2,0,0,2,2,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,2,0,2,2,2,0,0,0,0,0,0,0,1,1,2,0,0,2
"M00022 | Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"M00568 | Catechol ortho-cleavage, catechol => 3-oxoadipate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,2,0,1,0,1,2,0,0,1,2,2,0,2,2,0,1,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,0,2
"M00555 | Betaine biosynthesis, choline => betaine",2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"M00861 | beta-Oxidation, peroxisome, VLCFA",1,0,1,0,1,2,0,1,1,1,1,1,1,0,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1,2,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
M00100 | Sphingosine degradation,1,1,1,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,2,1,0,1
"M00763 | Ornithine biosynthesis, mediated by LysW, glutamate => ornithine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1
"M00549 | Nucleotide sugar biosynthesis, glucose => UDP-glucose",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"M00631 | D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P",2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"M00046 | Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",2,2,2,1,1,1,0,1,2,2,1,2,2,0,1,2,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"M00127 | Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P",1,2,0,2,1,1,1,1,2,1,2,1,1,1,2,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
"M00533 | Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,0,2,1,1,0,2,2,0,2,2,0,0,0,2,1,0,0,0,0,0,2,1,0,0,2,0,0,2,2,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00608 | 2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,0,2
M00012 | Glyoxylate cycle,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"M00083 | Fatty acid biosynthesis, elongation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M00377 | Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0,2,1,0,0,2,2,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2
"M00855 | Glycogen degradation, glycogen => glucose-6P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"M00642 | Multidrug resistance, efflux pump MexJK-OprM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,0,2,2,1,0,2,2,0,2,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00854 | Glycogen biosynthesis, glucose-1P => glycogen/starch",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M00123 | Biotin biosynthesis, pimeloyl-ACP/CoA => biotin",2,2,0,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
M00373 | Ethylmalonyl pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,2,0,0,0,0,2,0,0,2,2,1,0,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00023 | Tryptophan biosynthesis, chorismate => tryptophan",2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M00919 | Ectoine_degradation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,0,2,0,1,0,1,1,0,0,1,1,0,0,1,2,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,1,2,1,0,1
"M00001 | Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M00052 | Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M00082 | Fatty acid biosynthesis, initiation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M00087 | beta-Oxidation,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M00120 | Coenzyme A biosynthesis, pantothenate => CoA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
